"film_id","year","length","budget","votes","genre","rating","high_rating","years_since"
51834,2002,40,16.4,36,"Documentary",8.5,"1",23
6281,1949,72,11.1,39,"Comedy",7.9,"1",76
36087,1931,78,9.2,34,"Drama",3.9,"0",94
20761,2002,138,15.7,197,"Action",2.3,"0",23
9278,1957,64,14.7,8,"Drama",3.8,"0",68
33708,1943,67,10.2,10,"Drama",2.8,"0",82
30736,1999,92,17.8,37,"Action",7.9,"1",26
47911,1996,94,13.4,699,"Action",6.3,"0",29
48317,1945,92,12.8,251,"Drama",5.2,"0",80
8484,1998,60,10.7,9,"Documentary",7.9,"1",27
58041,1989,97,10.4,138,"Action",3.1,"0",36
24146,1937,20,9.4,11,"Drama",7.8,"1",88
26282,1986,90,10.7,37,"Comedy",4.2,"0",39
14521,1942,9,9.5,77,"Animation",8.1,"1",83
55692,1991,110,13.8,27,"Action",3.3,"0",34
5556,1955,83,11.7,56,"Drama",3.7,"0",70
17930,2003,20,10.2,5,"Short",8.2,"1",22
5871,1965,95,12.8,11,"Comedy",8.4,"1",60
50181,1979,92,11.8,10,"Drama",4.9,"0",46
35347,1942,96,5.2,60,"Comedy",4.4,"0",83
33385,1979,7,7.7,11,"Animation",3.6,"0",46
12948,1975,95,9.4,17,"Action",4.4,"0",50
15959,1963,100,12.2,5,"Comedy",7.7,"1",62
87,1958,94,11.2,5,"Action",4.5,"0",67
1010,1953,108,11.1,10,"Drama",2.9,"0",72
14796,2000,8,9.1,6,"Animation",3.4,"0",25
34006,1990,94,8.7,18,"Comedy",5.6,"0",35
22678,1967,94,12.9,237,"Drama",5.2,"0",58
42979,2003,80,9.8,8,"Drama",3.2,"0",22
26673,2002,37,9.2,22,"Drama",7.9,"1",23
44010,1995,104,15.4,487,"Comedy",2.7,"0",30
32752,1994,80,12,6,"Comedy",8,"1",31
5717,2000,110,6.3,16725,"Drama",4.4,"0",25
28863,1936,64,11.7,11,"Comedy",8.6,"1",89
8290,2002,8,10.7,10,"Animation",7.8,"1",23
20099,1933,77,11.6,165,"Action",3.3,"0",92
45724,2002,90,13.9,5,"Documentary",8.2,"1",23
18110,1995,100,11.5,148,"Action",2.5,"0",30
9039,1970,122,11.2,3463,"Comedy",8,"1",55
54061,1994,90,19.2,9,"Documentary",7.9,"1",31
24301,1973,89,11.1,202,"Drama",4.7,"0",52
51241,2004,128,6.8,15809,"Comedy",3.2,"0",21
6876,1954,149,14.9,24,"Drama",5,"0",71
6774,1918,5,10.1,59,"Comedy",7.6,"1",107
10503,1967,89,18.3,8,"Drama",4.3,"0",58
24560,2003,10,10.6,8,"Short",8.3,"1",22
21379,1989,109,7.1,1008,"Drama",5.7,"0",36
49606,2003,76,11.5,56,"Drama",3,"0",22
22456,2002,14,8.8,13,"Comedy",8,"1",23
31383,1971,87,13.1,6,"Action",4.7,"0",54
39298,1940,6,8.6,18,"Animation",8.4,"1",85
1122,1984,9,10.8,5,"Animation",1.9,"0",41
44540,2000,100,13.7,134,"Action",4.6,"0",25
11776,2000,102,12.1,1383,"Action",5,"0",25
42839,1941,86,10.4,49,"Drama",3.4,"0",84
44406,1998,116,11.3,7,"Comedy",8.4,"1",27
11137,1953,26,11.5,5,"Drama",8,"1",72
24351,1973,88,9.9,8,"Comedy",4,"0",52
13161,1985,96,15,340,"Action",1.9,"0",40
12471,1982,93,14.8,6531,"Action",3.9,"0",43
2089,2001,91,12,40,"Drama",3.5,"0",24
7288,1995,177,18.8,92437,"Action",4.4,"0",30
1921,1973,70,13,9,"Drama",2.8,"0",52
4573,1969,87,10.9,7,"Action",5,"0",56
7500,1970,54,9.5,17,"Documentary",8.7,"1",55
19795,1941,108,13.2,15,"Comedy",7.7,"1",84
8150,1997,10,12,8,"Comedy",7.8,"1",28
1328,1998,100,12.8,10,"Action",4.8,"0",27
29980,1993,82,10.8,12,"Action",2,"0",32
28251,1999,89,7.4,684,"Action",2.3,"0",26
40003,2001,15,14.7,70,"Short",7.4,"1",24
55204,1961,100,13.4,31,"Drama",5.3,"0",64
35778,2001,28,13.5,24,"Short",8.1,"1",24
36563,1988,90,10.5,9,"Action",3.1,"0",37
33008,1953,112,14.1,6,"Drama",3.9,"0",72
11954,1988,98,18.9,78,"Action",7.1,"1",37
24514,1949,73,15.7,91,"Action",8.3,"1",76
14574,1991,115,16.2,31,"Action",4.6,"0",34
5230,1959,121,12.7,266,"Drama",3.9,"0",66
50522,1994,168,6.2,36,"Action",5.8,"0",31
1527,1992,105,9.8,20,"Action",6,"0",33
21566,2003,98,7.2,18,"Action",4.5,"0",22
672,1999,96,14.2,16,"Drama",4.1,"0",26
12937,1999,94,10.2,136,"Comedy",3.7,"0",26
56432,1955,95,7.8,68,"Comedy",4.1,"0",70
45905,1942,87,10.8,38,"Comedy",8.1,"1",83
24119,2004,7,11.5,17,"Short",7.5,"1",21
46763,1954,86,13.9,24,"Action",2.9,"0",71
52298,1964,137,12.1,7,"Drama",4.4,"0",61
50296,1964,81,10,16,"Drama",2.5,"0",61
57829,1981,95,14.2,21,"Action",3.7,"0",44
54443,1978,97,14.1,8,"Drama",8.6,"1",47
45590,1989,103,6.4,3264,"Comedy",3.1,"0",36
40613,1997,102,16.4,7,"Action",8.8,"1",28
51915,1936,86,15.2,44,"Comedy",7.8,"1",89
3209,1991,90,10.3,24,"Action",6.5,"0",34
14970,2004,93,10.7,7,"Drama",3.4,"0",21
46788,1962,105,9.7,20,"Action",4.5,"0",63
37922,1986,95,8.2,72,"Comedy",4.5,"0",39
45151,1948,9,8.4,6,"Documentary",8,"1",77
36460,1990,102,9.6,1818,"Action",4.5,"0",35
137,1998,23,17.6,11,"Short",8.1,"1",27
15859,1988,80,15.5,74,"Action",3.1,"0",37
846,2001,35,9.3,159,"Comedy",8.4,"1",24
20341,1987,85,14.3,5,"Documentary",8.3,"1",38
39049,1994,89,17.1,237,"Drama",4.5,"0",31
42250,1988,133,15.6,42562,"Comedy",7.8,"1",37
50078,2003,10,4.1,10,"Comedy",8.1,"1",22
7732,1997,83,12.2,732,"Comedy",7.3,"1",28
12183,1966,84,14.5,99,"Action",2.1,"0",59
39331,1993,102,14.3,50,"Comedy",8.5,"1",32
2544,1974,75,6.2,8,"Action",4.4,"0",51
53924,1936,71,10.9,28,"Drama",3.9,"0",89
35930,2001,70,11.9,7,"Documentary",8,"1",24
27916,1935,8,13.8,11,"Animation",8,"1",90
34327,1956,96,16.9,46,"Comedy",7.9,"1",69
32632,1944,95,13.4,26,"Drama",5.1,"0",81
16201,1961,93,9.5,97,"Action",3.5,"0",64
25493,2003,80,13.2,8,"Documentary",7.7,"1",22
37291,1949,96,16.8,86,"Action",8.1,"1",76
17802,1987,27,11.1,25,"Short",7.9,"1",38
4392,1927,79,15.3,26,"Drama",3.8,"0",98
48577,1976,72,12.3,7,"Action",3.2,"0",49
32555,1963,126,13.5,43,"Comedy",7.8,"1",62
55340,1971,83,12.4,143,"Action",3.4,"0",54
14771,1954,85,6.7,30,"Drama",4.9,"0",71
13130,1996,108,15.5,15,"Action",8.9,"1",29
53883,1934,7,11.7,12,"Animation",7,"0",91
45579,1979,107,9.7,293,"Drama",4.6,"0",46
36047,1994,95,11.8,674,"Action",2.6,"0",31
56562,1948,7,15,41,"Animation",7.9,"1",77
31157,1967,14,14.5,5,"Short",7.9,"1",58
11665,1946,167,6.5,51,"Action",4.2,"0",79
16404,1982,90,15.1,12,"Comedy",8.3,"1",43
32867,1997,17,9.5,16,"Comedy",8.1,"1",28
31362,1977,130,12,448,"Drama",3.4,"0",48
14010,1985,70,15.2,8,"Action",4.6,"0",40
9437,2002,100,4.7,11,"Action",3.7,"0",23
16910,2000,75,11,25,"Documentary",8.5,"1",25
17918,2003,11,17.9,14,"Animation",7.8,"1",22
8135,1996,92,12.9,31,"Action",3.9,"0",29
27755,1976,99,19.3,47,"Drama",4.5,"0",49
29545,1999,4,17.3,43,"Animation",7.9,"1",26
26616,1997,96,11.7,72,"Comedy",7.1,"1",28
53226,1965,80,8.1,32,"Drama",2.8,"0",60
17098,1999,75,10.3,5353,"Animation",5.1,"0",26
10343,2003,93,10.8,6,"Documentary",8,"1",22
2386,2000,120,11.5,33,"Drama",3,"0",25
42596,1997,99,13,6,"Drama",4.8,"0",28
13611,1937,61,12.2,8,"Action",4.3,"0",88
13902,1995,181,13.4,765,"Comedy",4.7,"0",30
15475,1999,100,16.5,43,"Action",4.3,"0",26
17965,1939,84,6,67,"Comedy",2.7,"0",86
48382,1958,93,10.7,5,"Drama",4.6,"0",67
54823,1942,60,9.1,7,"Action",3.8,"0",83
26440,1987,99,12.1,14,"Comedy",5.8,"0",38
23651,1987,91,13.9,902,"Drama",2.9,"0",38
33177,1996,94,14.9,20,"Drama",3.8,"0",29
13458,1957,102,15.8,1096,"Comedy",3.3,"0",68
28809,1988,93,15.1,1716,"Action",4.9,"0",37
57781,2004,85,13,48,"Action",4.5,"0",21
8006,1914,6,12.9,36,"Comedy",8.4,"1",111
7463,1930,69,14.9,16,"Drama",3.8,"0",95
16757,1972,2,10,5,"Short",7.7,"1",53
35937,1984,97,6.8,43,"Action",4.2,"0",41
25383,1955,90,7.8,8,"Drama",4.6,"0",70
4898,1928,100,13.2,56,"Drama",4.6,"0",97
5500,1929,19,9.5,312,"Comedy",8.3,"1",96
52999,1950,55,11.1,6,"Action",3.7,"0",75
44570,1962,125,8.8,147,"Drama",3.2,"0",63
53071,1959,84,11.5,33,"Drama",3.3,"0",66
19714,1992,92,13.8,170,"Action",3.5,"0",33
51063,2000,120,10.5,237,"Action",4.9,"0",25
52245,1971,104,10.4,8,"Comedy",4.7,"0",54
26939,1981,99,14,10,"Comedy",7.7,"1",44
31505,1967,100,8.1,11,"Comedy",3.8,"0",58
47978,1987,106,11.9,1668,"Action",3.3,"0",38
8654,2002,9,10.8,11,"Comedy",8.5,"1",23
43869,1989,108,13.1,331,"Comedy",3.6,"0",36
28412,1990,152,4.9,5,"Action",5,"0",35
33237,1999,118,15.3,61,"Action",3.1,"0",26
29410,1996,99,14.4,43,"Comedy",7.7,"1",29
6597,1960,89,11.4,13,"Comedy",8.1,"1",65
48968,1985,84,15,52,"Action",2.5,"0",40
38689,1966,28,8.8,41,"Documentary",7.8,"1",59
20100,1975,88,7.3,192,"Action",4.3,"0",50
39809,1962,115,12.6,148,"Drama",4.6,"0",63
39425,2003,2,8.3,129,"Comedy",7.6,"1",22
32917,1966,28,9.9,31,"Documentary",7.9,"1",59
57024,1940,100,12.4,8,"Action",5.1,"0",85
26870,1963,104,9.2,54,"Action",4.5,"0",62
11932,1998,141,12,10,"Drama",4.4,"0",27
11934,1996,88,12.7,959,"Comedy",8.2,"1",29
596,2002,98,9,17,"Comedy",2.5,"0",23
30742,1925,93,10.5,376,"Action",3.4,"0",100
55735,1983,90,6.5,11,"Action",4.5,"0",42
42197,1993,98,10.6,50,"Action",3.1,"0",32
43110,1983,101,3.4,221,"Comedy",3.5,"0",42
12382,1998,105,13.8,40,"Drama",3.3,"0",27
30009,1979,108,12.9,232,"Action",2.9,"0",46
42400,1956,84,8.6,12,"Action",4.9,"0",69
21083,1989,90,18.1,74,"Action",8.7,"1",36
51670,1990,100,13.6,19,"Action",3.3,"0",35
44953,1998,104,11.1,1775,"Drama",4.4,"0",27
53317,1967,126,8.7,165,"Action",3.6,"0",58
42255,1996,98,8.7,73,"Comedy",4.8,"0",29
57808,2003,100,13.2,6,"Action",4,"0",22
8364,2003,87,10.7,131,"Drama",3.3,"0",22
52266,2003,82,7.9,346,"Action",3.6,"0",22
4942,1971,88,9.7,7,"Comedy",5.2,"0",54
18178,1989,98,12.5,214,"Comedy",7.5,"1",36
15414,1999,96,6.9,4015,"Comedy",4.3,"0",26
13074,1983,90,21.3,6,"Comedy",7.9,"1",42
193,1998,88,11.6,118,"Comedy",5.1,"0",27
43156,1936,65,10.5,82,"Action",3.8,"0",89
3128,2002,7,10.1,37,"Short",8,"1",23
52706,1984,90,6.6,8089,"Comedy",3.4,"0",41
6779,1999,118,12.6,17766,"Drama",5.4,"0",26
52221,1957,96,14.5,64,"Drama",4.4,"0",68
6983,1999,114,10.9,150,"Comedy",7.7,"1",26
28572,1984,100,12.9,685,"Action",7.6,"1",41
20013,1982,108,11.2,5,"Drama",3.5,"0",43
47671,1949,6,16.2,13,"Animation",8.6,"1",76
36891,1962,79,9.4,10,"Action",3.4,"0",63
53892,1994,120,14,60,"Comedy",4.7,"0",31
31037,1972,86,11,5,"Drama",4.4,"0",53
46077,2005,12,14.9,11,"Drama",7.9,"1",20
25372,2002,53,11.8,37,"Documentary",8.1,"1",23
4252,1968,100,12.4,53,"Action",3.8,"0",57
21522,1963,95,10.2,16,"Action",3.5,"0",62
37760,1987,117,15.3,21,"Action",3.5,"0",38
41829,1988,162,12.1,132,"Action",6,"0",37
34093,1970,124,12.7,455,"Drama",2.6,"0",55
22787,1945,90,8.9,97,"Comedy",5.4,"0",80
51532,2002,95,12.8,17,"Drama",2.4,"0",23
53538,1983,96,4.4,27,"Comedy",3.4,"0",42
23235,2001,2,12.2,12,"Short",8.4,"1",24
37940,2000,10,10.1,6,"Comedy",8.2,"1",25
7128,1976,35,10.4,6,"Short",7.5,"1",49
16374,1939,83,11,29,"Drama",4.4,"0",86
37498,1989,89,15.3,5,"Action",3.1,"0",36
2861,2003,108,9.5,3678,"Comedy",3.9,"0",22
13497,1999,120,11.9,48,"Drama",3.4,"0",26
39410,1944,69,17.3,251,"Action",8.4,"1",81
35188,1985,90,14.3,152,"Drama",4.1,"0",40
28413,1981,159,12.1,20,"Action",3.9,"0",44
7818,1934,83,6.5,41,"Comedy",6,"0",91
29190,1977,94,15.8,302,"Comedy",7.5,"1",48
54774,1916,34,15.6,238,"Comedy",7.7,"1",109
38329,1996,84,10,20,"Drama",5.5,"0",29
8823,1959,86,12.3,166,"Comedy",8,"1",66
39192,2000,78,17.5,33,"Drama",3.1,"0",25
39466,1996,80,14.5,35,"Comedy",7.6,"1",29
10719,1998,16,10.9,5,"Comedy",8.6,"1",27
41466,1967,77,10.3,163,"Action",3.3,"0",58
16900,1940,10,15.3,5,"Short",7.8,"1",85
21902,1966,88,10.6,10,"Action",1.8,"0",59
17266,1951,77,15,30,"Drama",2.3,"0",74
54420,1939,135,13.7,228,"Drama",4.5,"0",86
47034,1961,132,10.8,60,"Action",2.9,"0",64
23251,1977,84,15.9,27,"Action",8.1,"1",48
50348,1984,100,13.7,665,"Drama",3.4,"0",41
47767,2002,301,10.2,16,"Action",5.6,"0",23
4272,1986,109,6.6,378,"Action",3.6,"0",39
26606,2001,98,12,1937,"Comedy",4.7,"0",24
34590,1994,96,11,433,"Action",4,"0",31
51370,1955,117,13.3,101,"Drama",5,"0",70
22275,1991,88,16.5,50,"Drama",4.9,"0",34
924,1989,89,15.1,21,"Action",8,"1",36
27379,1989,96,11.4,5,"Drama",4.2,"0",36
18473,1974,33,10.5,6,"Short",8.3,"1",51
50287,1987,78,15.2,27,"Action",8.2,"1",38
32642,1985,94,12.5,26,"Action",4.2,"0",40
17341,1994,97,15.1,411,"Animation",3.2,"0",31
46268,1996,4,4.1,5,"Documentary",8.3,"1",29
26991,2000,146,9.6,44,"Action",5.5,"0",25
52911,1971,97,10.7,49,"Action",5.6,"0",54
20883,1949,6,13.8,90,"Animation",7.9,"1",76
7153,1954,87,8.3,44,"Action",3.8,"0",71
2864,1997,23,12.8,33,"Comedy",7.7,"1",28
41601,1971,95,14,219,"Action",5.3,"0",54
48183,1975,105,14.7,19,"Drama",4.3,"0",50
6079,1952,11,12.4,13,"Short",7.7,"1",73
25356,1960,128,11.7,3666,"Drama",3.1,"0",65
19842,1993,100,15.9,82,"Comedy",8.4,"1",32
40539,2002,98,11.4,11,"Drama",5,"0",23
37966,1954,61,17.6,5,"Drama",3.7,"0",71
6590,1992,102,5.9,4317,"Comedy",6.1,"0",33
55537,2004,139,13.9,54,"Action",4,"0",21
47415,2004,89,12,733,"Comedy",7.5,"1",21
53217,1993,91,12.5,11,"Drama",4.3,"0",32
50502,1980,86,10.7,193,"Drama",4.3,"0",45
21884,2000,93,16.4,18,"Comedy",8.1,"1",25
46938,1998,99,11.4,102,"Action",4.5,"0",27
10549,1995,93,10.8,67,"Action",3.9,"0",30
12914,1995,98,11.5,173,"Drama",3.1,"0",30
18312,1997,90,9.6,5102,"Comedy",4.7,"0",28
50359,1961,74,11.6,6,"Comedy",8.5,"1",64
8183,1990,88,12.5,5,"Comedy",7.9,"1",35
8354,1997,100,13.7,16,"Action",3.7,"0",28
590,1980,90,6.2,5,"Action",4,"0",45
19398,1999,108,10.6,94,"Action",4.4,"0",26
3788,2001,122,8.9,22,"Documentary",3,"0",24
42583,2001,82,13.7,512,"Animation",1.5,"0",24
4875,2003,10,12.1,7,"Short",8.4,"1",22
10089,2003,83,11.5,77,"Animation",2.9,"0",22
37214,2000,109,8.8,5825,"Comedy",3.5,"0",25
45623,1963,90,12.5,14,"Action",3.1,"0",62
46642,1992,82,10.2,7,"Comedy",8.4,"1",33
8811,1978,88,11.7,186,"Comedy",4.4,"0",47
46556,1996,82,10.6,28,"Action",5.1,"0",29
15659,1966,85,8,7,"Drama",4.3,"0",59
48815,1958,89,10.6,9,"Drama",5.1,"0",67
36525,1997,128,11.1,1159,"Drama",4.7,"0",28
13171,1989,60,13.6,8,"Documentary",8.5,"1",36
50204,1994,141,7.7,20,"Drama",3.2,"0",31
5926,1940,70,13.5,112,"Drama",4.1,"0",85
4713,1974,93,14,245,"Action",7.7,"1",51
48963,1988,94,16.9,182,"Action",7.6,"1",37
32567,1999,94,13.6,36,"Drama",1.7,"0",26
7157,1948,82,9.7,303,"Drama",3.8,"0",77
54337,1961,18,16.3,89,"Romance",7.9,"1",64
46143,1973,112,17,475,"Action",4.1,"0",52
35805,1945,59,12,7,"Action",2.8,"0",80
17635,1979,110,13,15,"Comedy",8.6,"1",46
10464,1998,101,9,44,"Drama",2.8,"0",27
29738,1959,100,13.1,96,"Drama",3.4,"0",66
3785,1988,90,10.7,10,"Documentary",7.6,"1",37
39925,2002,150,12.3,30467,"Drama",2.4,"0",23
8052,1953,101,13.2,252,"Romance",4.1,"0",72
4502,1989,121,13.5,110,"Drama",5.3,"0",36
54830,1942,78,9,33,"Action",4.5,"0",83
36219,1947,108,7.7,70,"Drama",4.4,"0",78
4116,1982,100,10.7,278,"Action",8.8,"1",43
18074,1962,101,5.9,137,"Comedy",5,"0",63
40670,1994,14,9.7,9,"Short",8.3,"1",31
8975,1940,77,10.1,75,"Drama",3.6,"0",85
29163,1932,231,14.6,27,"Action",5,"0",93
33631,1960,90,14.2,186,"Comedy",8.4,"1",65
37413,1953,7,10.9,26,"Animation",7.7,"1",72
55700,2004,96,14.3,29,"Comedy",8.3,"1",21
4030,1992,88,10.9,119,"Action",5.3,"0",33
42789,1996,26,13.2,8,"Short",8.1,"1",29
13116,1995,98,11.6,118,"Action",4.7,"0",30
44856,2002,100,14.8,223,"Drama",3.3,"0",23
14927,1957,92,6.9,29,"Drama",3.3,"0",68
47374,1982,80,16.2,94,"Action",7.7,"1",43
53862,2002,101,16.9,15010,"Comedy",4.6,"0",23
22722,1943,73,17.8,47,"Comedy",8,"1",82
29165,1992,117,17.4,15293,"Drama",2,"0",33
24980,1944,91,17.2,8,"Comedy",4.9,"0",81
34061,1990,90,15.8,6,"Action",2.8,"0",35
6933,1958,69,15.4,6,"Action",7.8,"1",67
17630,1941,45,15.8,10,"Comedy",4.2,"0",84
1853,1990,101,10.4,49,"Drama",4.5,"0",35
29582,1957,1,13,14,"Animation",7.6,"1",68
2126,1991,98,4.1,174,"Documentary",4.7,"0",34
7289,1988,91,12.8,14,"Animation",3.7,"0",37
44488,1996,82,8.8,29,"Drama",3.8,"0",29
4867,1987,84,14.2,18,"Comedy",8.5,"1",38
32969,1956,90,9.1,7,"Action",3.8,"0",69
15451,1978,94,11.9,15,"Action",5.8,"0",47
50121,1931,76,10.1,118,"Drama",3.2,"0",94
56954,1934,75,17.7,5,"Drama",4.5,"0",91
46744,1931,74,18.6,56,"Comedy",7.3,"1",94
19439,1969,95,8,40,"Action",3.8,"0",56
44534,1973,18,12.9,72,"Short",7.9,"1",52
56369,2000,22,11.4,8,"Drama",7.5,"1",25
27338,1934,64,10,27,"Comedy",7.6,"1",91
20281,2000,10,13.1,6,"Short",8.1,"1",25
48919,1935,90,11.1,89,"Comedy",3.5,"0",90
29450,1951,7,10.2,22,"Animation",8.6,"1",74
346,2003,22,9.2,11,"Short",8.2,"1",22
40781,1942,7,9.7,13,"Animation",8.3,"1",83
14070,1951,101,13.4,171,"Action",3.3,"0",74
51660,1972,69,13.2,90,"Action",3.6,"0",53
14184,1997,104,9.5,25,"Comedy",4.8,"0",28
4939,1994,138,19.5,17,"Drama",4.1,"0",31
42747,1994,89,10.3,19,"Action",4,"0",31
37035,1980,88,12.1,127,"Action",2.9,"0",45
8597,1953,94,9.5,282,"Comedy",4.6,"0",72
4865,1985,82,11.5,161,"Comedy",7.7,"1",40
49753,1977,84,6.4,8,"Action",4.8,"0",48
33962,1982,95,9.9,12,"Drama",5,"0",43
7404,1935,75,7.6,4734,"Drama",3.1,"0",90
31604,1962,80,8.5,228,"Drama",5,"0",63
2907,2002,105,12.4,97,"Comedy",3.7,"0",23
29700,1986,90,13.1,9,"Comedy",3.8,"0",39
49782,2004,82,11.9,5,"Action",4.9,"0",21
28423,1989,107,12.1,41,"Drama",4.5,"0",36
50810,2000,95,12.1,31,"Drama",1.8,"0",25
25401,1995,88,11.4,134,"Action",3.8,"0",30
26426,1960,95,14.4,29,"Drama",5.1,"0",65
47088,1994,102,16.3,79,"Drama",4.1,"0",31
20932,1983,130,13,2217,"Drama",5.4,"0",42
48671,1985,105,10.7,21,"Action",2.5,"0",40
54773,1929,65,9.1,23,"Comedy",3.7,"0",96
3027,1959,90,10.9,16,"Documentary",7.8,"1",66
37076,1929,120,8.7,34,"Drama",4.2,"0",96
19308,2003,85,9.1,95,"Comedy",2.9,"0",22
23566,1996,64,14.1,8,"Comedy",8.2,"1",29
36898,2000,78,12.4,55,"Comedy",4,"0",25
4360,1969,105,12.8,24,"Drama",5.7,"0",56
47164,1996,90,12.7,44,"Documentary",7.5,"1",29
2529,1954,76,10.5,12,"Comedy",8,"1",71
39295,1957,87,11.7,14391,"Drama",3.1,"0",68
56647,1993,17,7.2,13,"Short",7.9,"1",32
23533,1994,90,12.6,7,"Action",4.2,"0",31
17298,1991,25,15.5,46,"Animation",8.4,"1",34
875,1968,65,5.5,24,"Drama",3.7,"0",57
49341,1934,59,9.1,16,"Drama",4.3,"0",91
50245,1977,90,13.4,10,"Romance",4.4,"0",48
125,2001,88,14.8,94,"Comedy",7.9,"1",24
47812,1986,55,7.2,17,"Action",5,"0",39
11217,1909,14,12.8,115,"Drama",7.6,"1",116
55583,1982,90,13,41,"Comedy",8.3,"1",43
5314,1983,85,10.4,5,"Action",3.5,"0",42
42114,2000,55,13.5,7,"Drama",3,"0",25
16953,1999,80,9.7,29,"Action",4.7,"0",26
47688,2001,93,14.6,69,"Action",8.4,"1",24
18190,2003,85,18,136,"Action",7.9,"1",22
49151,1999,103,16.3,14062,"Drama",3,"0",26
56761,1956,100,16.1,413,"Drama",3.6,"0",69
44574,1991,94,12.8,21,"Action",5.2,"0",34
55838,1982,92,5.9,23,"Comedy",4.9,"0",43
54048,1987,103,8,56,"Drama",5.1,"0",38
47832,1999,90,15.1,77,"Comedy",8.4,"1",26
9402,1999,104,14.5,47,"Comedy",7.7,"1",26
18115,1992,84,14.4,9,"Action",3.7,"0",33
53295,1995,187,10.8,32,"Action",5.5,"0",30
55015,1950,83,10.6,8,"Drama",3.4,"0",75
26731,2000,88,14.1,6,"Drama",4.7,"0",25
28873,1939,8,16.2,7,"Animation",7.7,"1",86
55180,2002,13,11.4,28,"Animation",2.9,"0",23
404,1935,86,14,7931,"Drama",3.6,"0",90
25541,2002,116,17,2495,"Comedy",8.1,"1",23
7165,1996,81,11.1,125,"Comedy",7.3,"1",29
46522,1998,83,11.2,25,"Comedy",5,"0",27
34901,1991,110,12,49,"Drama",3.3,"0",34
4422,1999,1,10.4,7,"Animation",5,"0",26
8242,1947,60,20.2,8,"Action",8.3,"1",78
47436,1951,6,8.5,28,"Animation",8.5,"1",74
54072,1953,108,13,70,"Drama",4.6,"0",72
3371,1956,67,14.7,8,"Drama",3.4,"0",69
47018,1934,60,12.4,5,"Drama",4.9,"0",91
12276,1982,91,17.3,5,"Comedy",7.7,"1",43
15245,1993,5,9,6,"Documentary",8.5,"1",32
11073,2000,126,15,7023,"Drama",3.2,"0",25
12856,1972,93,8.9,26,"Comedy",4.3,"0",53
29586,1950,112,17.3,74,"Comedy",3.7,"0",75
35400,2004,99,14.5,279,"Drama",3.5,"0",21
12841,1977,76,14.1,18,"Action",4.2,"0",48
2700,1983,133,8.6,26,"Drama",4.5,"0",42
26341,2003,9,8.2,8,"Comedy",7.7,"1",22
20600,1934,11,8.4,22,"Comedy",7.8,"1",91
5680,1992,85,9,93,"Comedy",3.9,"0",33
9067,1976,105,12.1,22,"Comedy",8.1,"1",49
18550,1995,66,12.4,6,"Documentary",8.1,"1",30
40911,1994,92,12.9,76,"Drama",5.2,"0",31
54526,1956,94,11.7,11,"Drama",3.2,"0",69
36158,1936,87,12.5,32,"Drama",4.1,"0",89
38444,1947,17,13.1,62,"Comedy",8.1,"1",78
52856,2002,90,14.8,80,"Drama",4.8,"0",23
21277,1961,88,15,34,"Drama",3.8,"0",64
18901,1929,95,14.1,131,"Action",6,"0",96
46906,1931,6,10.6,12,"Animation",4,"0",94
1662,1977,80,10.3,61,"Action",3.5,"0",48
41514,1968,79,16.8,5,"Drama",5.1,"0",57
5984,1977,95,11.3,10,"Drama",4.3,"0",48
47818,1985,86,9.4,16,"Action",5,"0",40
31709,1941,79,12.7,34,"Comedy",3.5,"0",84
47873,2004,35,12.3,34,"Documentary",7.1,"1",21
12574,1938,7,9.3,17,"Animation",8.2,"1",87
39212,1982,110,13.1,112,"Drama",4.1,"0",43
27362,1937,86,12.3,10,"Comedy",7.8,"1",88
49712,1960,89,15.4,54,"Drama",3,"0",65
53278,1989,173,15.4,32,"Action",3.8,"0",36
405,1959,93,13.1,223,"Drama",3.8,"0",66
55900,1985,90,12,32,"Action",4.5,"0",40
20547,1990,169,15.4,22385,"Drama",4.2,"0",35
47096,2002,110,11.5,21,"Drama",6.2,"0",23
37956,1939,79,6.8,7,"Drama",4.4,"0",86
39223,2002,16,14.2,6,"Drama",7.8,"1",23
41758,1981,105,13,193,"Action",3.5,"0",44
15420,1927,90,10.2,6,"Drama",3.6,"0",98
25723,1944,90,16.4,31,"Action",7.7,"1",81
28411,2000,84,10.8,428,"Action",4.5,"0",25
55960,1956,89,7.8,58,"Action",3.7,"0",69
36189,1958,95,19.8,62,"Comedy",7.9,"1",67
20279,1995,89,12.8,60,"Drama",3.3,"0",30
49069,1991,92,11.5,131,"Action",4.2,"0",34
33285,1969,125,3.5,14,"Drama",3.8,"0",56
3277,2002,8,14.7,7,"Short",8.3,"1",23
8508,1998,104,12.7,16,"Comedy",2.7,"0",27
28279,1953,95,14.8,8,"Drama",4.9,"0",72
7294,1994,92,15.5,14,"Drama",3.5,"0",31
1227,1989,89,12.6,16,"Drama",4.7,"0",36
38613,1983,65,10.9,5,"Animation",3.8,"0",42
3331,1973,83,16.2,11,"Drama",3.4,"0",52
55947,2004,104,14.9,533,"Drama",5.2,"0",21
56862,1923,143,12.4,17,"Drama",3.7,"0",102
33202,1923,110,12.1,29,"Drama",3.3,"0",102
30331,1997,93,16.9,196,"Action",3,"0",28
33053,1976,278,7.8,28,"Documentary",3,"0",49
9769,1972,100,10.2,88,"Drama",3.8,"0",53
2122,2001,100,11.4,291,"Comedy",3.2,"0",24
