"","film_id","year","length","budget","votes","rating","high_rating","genre_Action","genre_Animation","genre_Comedy","genre_Documentary","genre_Drama","genre_Romance","genre_Short"
"1134",39677,1953,82,8.4,10,1.7,0,0,0,0,0,1,0,0
"1135",49055,1997,97,10.7,1607,4.8,0,1,0,0,0,0,0,0
"1136",15851,2005,80,11.1,7,8.2,1,0,0,0,1,0,0,0
"1137",1935,1952,92,10.6,15,3.5,0,1,0,0,0,0,0,0
"1138",24996,1975,105,8,218,3.3,0,0,0,0,0,1,0,0
"1139",19059,2003,12,5.2,8,7.7,1,0,0,1,0,0,0,0
"1140",12820,1947,100,11.6,450,3,0,0,0,0,0,1,0,0
"1141",16473,1998,115,8.1,88,3.7,0,0,0,0,0,1,0,0
"1142",34013,1930,77,8.5,58,4.1,0,0,0,0,0,1,0,0
"1143",8776,1954,124,12.6,14,8.5,1,0,0,1,0,0,0,0
"1144",494,1939,62,12.8,11,4.1,0,1,0,0,0,0,0,0
"1145",1680,1993,13,7.8,18,7.7,1,0,0,0,0,0,0,1
"1146",44735,1985,105,12.8,489,4.9,0,0,0,0,0,1,0,0
"1147",26720,1978,82,17.3,23,8,1,0,0,1,0,0,0,0
"1148",38679,1976,97,17.9,8,7.6,1,1,0,0,0,0,0,0
"1149",48741,1991,98,14.5,6,3.7,0,1,0,0,0,0,0,0
"1150",53232,1966,92,8.8,19,4.3,0,1,0,0,0,0,0,0
"1151",34526,1984,115,12.8,2086,2.9,0,0,0,1,0,0,0,0
"1152",9156,1998,113,12.8,4820,7.7,1,0,0,1,0,0,0,0
"1153",54006,1992,93,13.7,33,3.7,0,1,0,0,0,0,0,0
"1154",34800,2003,100,8.9,5,3.7,0,0,0,1,0,0,0,0
"1155",30678,1968,96,5.7,11,5.1,0,0,0,1,0,0,0,0
"1156",41885,1982,105,13,9,2.8,0,1,0,0,0,0,0,0
"1157",55311,1999,111,17.4,84,9.1,1,0,0,1,0,0,0,0
"1158",4519,1901,1,8.8,5,8.2,1,0,0,0,1,0,0,0
"1159",54971,2001,30,10.1,6,7.5,1,0,0,0,0,0,0,1
"1160",30684,1983,100,12.1,645,8.4,1,0,0,1,0,0,0,0
"1161",48298,1940,98,11.7,20,3.4,0,1,0,0,0,0,0,0
"1162",46243,2000,93,10.8,260,3.7,0,1,0,0,0,0,0,0
"1163",27712,1991,68,15.3,6,4.8,0,1,0,0,0,0,0,0
"1164",38219,2001,116,4.6,4592,3.3,0,0,0,0,0,1,0,0
"1165",2598,1982,90,13,13,4.2,0,1,0,0,0,0,0,0
"1166",37917,1972,68,10.7,7,5.7,0,1,0,0,0,0,0,0
"1167",52787,1943,7,10.9,102,7.8,1,0,1,0,0,0,0,0
"1168",23262,1939,87,10.4,7,4.6,0,0,0,0,0,1,0,0
"1169",33048,1988,105,11.5,178,3.7,0,0,0,1,0,0,0,0
"1170",7503,2005,7,18.6,18,8.2,1,1,0,0,0,0,0,0
"1171",12651,2002,90,12.9,27,8.1,1,0,0,0,1,0,0,0
"1172",19454,2001,6,7,11,8.2,1,0,0,0,0,0,0,1
"1173",7035,1987,88,14.9,8,2.3,0,0,0,0,0,1,0,0
"1174",14774,2005,93,13.7,17,7.4,1,0,0,1,0,0,0,0
"1175",42299,1997,103,9.4,270,4.9,0,0,0,1,0,0,0,0
"1176",54107,1972,104,8.7,106,4.3,0,0,0,0,0,1,0,0
"1177",38738,1937,212,12.1,18,4,0,1,0,0,0,0,0,0
"1178",3514,1986,111,12.4,73,4.1,0,0,0,0,0,1,0,0
"1179",1023,1933,88,12.9,5,4.7,0,0,0,1,0,0,0,0
"1180",27066,1981,90,9.1,144,5.2,0,1,0,0,0,0,0,0
"1181",13291,1981,78,14.2,61,4.3,0,1,0,0,0,0,0,0
"1182",5367,1988,48,12.4,5,8.5,1,0,0,1,0,0,0,0
"1183",56185,1975,12,10,57,8,1,0,0,0,0,0,0,1
"1184",23067,2000,90,8.2,65,4.5,0,1,0,0,0,0,0,0
"1185",11441,1941,68,12.3,15,8.4,1,0,0,1,0,0,0,0
"1186",1790,1983,91,13.4,2171,3.2,0,0,0,0,0,1,0,0
"1187",10350,1994,107,16.9,913,8.4,1,0,0,1,0,0,0,0
"1188",39147,1970,71,8.8,308,3,0,1,0,0,0,0,0,0
"1189",24551,1934,21,13.7,7,8.2,1,0,0,1,0,0,0,0
"1190",55704,2002,96,11,27,3.9,0,0,0,0,0,1,0,0
"1191",1612,1980,153,7.1,42,3.2,0,1,0,0,0,0,0,0
"1192",30320,2004,88,12.1,30,3.4,0,0,0,0,0,1,0,0
"1193",8488,1980,95,14.5,2468,4.7,0,1,0,0,0,0,0,0
"1194",1765,1950,7,13.3,53,8.4,1,0,1,0,0,0,0,0
"1195",10487,1935,11,10,21,8,1,0,0,0,1,0,0,0
"1196",43417,1981,94,13.9,35,3.6,0,0,0,0,0,1,0,0
"1197",30512,1996,173,22.3,64,8.1,1,0,0,0,0,1,0,0
"1198",27673,1932,96,10.4,52,3.9,0,1,0,0,0,0,0,0
"1199",58335,1980,140,11.5,8,3.9,0,0,0,0,0,1,0,0
"1200",23509,1998,91,11.5,2374,4.8,0,0,0,1,0,0,0,0
"1201",591,1991,94,14.3,986,4.1,0,0,0,0,0,1,0,0
"1202",58481,2002,100,13.8,130,7.3,1,0,0,1,0,0,0,0
"1203",41838,1996,134,15.2,173,3.3,0,0,0,0,0,1,0,0
"1204",31739,1960,100,10.4,132,8.6,1,0,0,1,0,0,0,0
"1205",14313,2004,80,14.5,24,7.7,1,0,0,0,1,0,0,0
"1206",29250,1938,73,11.7,21,5.5,0,1,0,0,0,0,0,0
"1207",43050,1948,98,13.9,15,8.7,1,0,0,1,0,0,0,0
"1208",849,1956,74,13,16,4,0,1,0,0,0,0,0,0
"1209",6858,2003,88,10.9,208,2.3,0,0,0,1,0,0,0,0
"1210",54455,1997,95,11.6,148,8.6,1,0,0,0,1,0,0,0
"1211",48244,1963,80,7.5,8,7.9,1,0,0,1,0,0,0,0
"1212",57047,1996,95,7.1,59,4.5,0,0,0,0,1,0,0,0
"1213",42053,1998,91,10.2,231,7.4,1,0,0,1,0,0,0,0
"1214",35334,1991,102,15,5619,5.1,0,0,0,0,0,1,0,0
"1215",3701,1943,55,8.5,13,5.4,0,1,0,0,0,0,0,0
"1216",15533,1996,106,7.9,138,3.8,0,0,0,0,0,1,0,0
"1217",9660,2003,101,7.3,29,3.5,0,0,0,0,0,1,0,0
"1218",22520,2003,87,12.8,810,8,1,0,0,1,0,0,0,0
"1219",35509,1993,95,10.8,11,4.1,0,0,0,0,0,1,0,0
"1220",5130,1983,105,17.8,31,5.5,0,0,0,0,0,1,0,0
"1221",34690,2003,83,14.3,40,3.6,0,0,0,1,0,0,0,0
"1222",58221,1971,100,9.7,5,0.9,0,0,0,0,0,1,0,0
"1223",4727,2004,10,11.8,9,8.4,1,0,0,1,0,0,0,0
"1224",30623,1994,1,11.3,5,5.1,0,0,1,0,0,0,0,0
"1225",12129,2002,57,15,28,8,1,0,0,0,1,0,0,0
"1226",382,1977,68,9.1,8,1.7,0,0,0,1,0,0,0,0
"1227",53397,1993,86,16.2,49,7.4,1,1,0,0,0,0,0,0
"1228",26068,1970,90,16.5,6,8.6,1,0,0,0,1,0,0,0
"1229",17640,2001,127,10,12,2.3,0,1,0,0,0,0,0,0
"1230",51535,1934,20,11.8,183,7.7,1,0,0,1,0,0,0,0
"1231",11227,1941,97,6.7,60,3.3,0,0,0,0,0,1,0,0
"1232",44597,2003,78,16.1,82,8.7,1,0,0,0,1,0,0,0
"1233",12699,2001,8,9.6,15,8.1,1,1,0,0,0,0,0,0
"1234",18368,1958,17,13.1,37,7.8,1,0,0,1,0,0,0,0
"1235",37961,1995,100,15.1,140,8,1,1,0,0,0,0,0,0
"1236",44002,1985,112,12.4,99,3.7,0,0,0,0,0,1,0,0
"1237",45573,1966,79,8.7,233,4,0,0,0,1,0,0,0,0
"1238",24844,2001,96,13,226,5.2,0,1,0,0,0,0,0,0
"1239",21216,1946,8,8.5,91,8.1,1,0,1,0,0,0,0,0
"1240",13870,1995,95,17.1,83,8.3,1,1,0,0,0,0,0,0
"1241",20427,1994,74,9.2,14,3.9,0,0,0,0,0,1,0,0
"1242",20615,1989,104,15.4,278,4.4,0,1,0,0,0,0,0,0
"1243",39156,1987,13,9.3,41,7.6,1,0,0,0,0,0,0,1
"1244",21833,1981,90,11,5157,3.9,0,1,0,0,0,0,0,0
"1245",24363,1995,118,12.2,1383,4.5,0,0,0,0,0,1,0,0
"1246",23180,1951,7,10,16,8.5,1,0,1,0,0,0,0,0
"1247",20272,1928,62,15,58,8.6,1,0,0,1,0,0,0,0
"1248",33248,2001,10,12.7,6,9.1,1,0,1,0,0,0,0,0
"1249",7037,1970,93,11.3,538,3.1,0,0,0,0,0,1,0,0
"1250",52034,1937,87,16.8,23,5.8,0,0,0,0,0,1,0,0
"1251",18806,1985,98,15.4,12,4.2,0,0,0,0,0,1,0,0
"1252",27714,1981,120,8.3,15,4,0,1,0,0,0,0,0,0
"1253",11597,1996,81,14,6,4.6,0,1,0,0,0,0,0,0
"1254",17845,2004,106,10,17715,4.4,0,0,0,0,0,1,0,0
"1255",33930,1955,123,12.3,3932,4.5,0,0,0,1,0,0,0,0
"1256",16482,1944,96,10.4,20,3.5,0,0,0,0,0,1,0,0
"1257",39976,2003,3,13,6,8.2,1,0,1,0,0,0,0,0
"1258",51466,1959,92,15.8,49,4.3,0,0,0,1,0,0,0,0
"1259",6338,1987,86,17.1,58,7.9,1,1,0,0,0,0,0,0
"1260",40391,2002,14,10,5,7.2,1,0,0,1,0,0,0,0
"1261",7267,1997,99,13.1,708,3.4,0,0,0,0,0,1,0,0
"1262",29880,1953,7,14.2,27,8.1,1,0,1,0,0,0,0,0
"1263",3302,1987,94,15.6,21,2.7,0,1,0,0,0,0,0,0
"1264",21871,1968,100,15.2,21,3.7,0,0,0,0,0,1,0,0
"1265",14770,1996,15,15.9,13,8.3,1,0,0,1,0,0,0,0
"1266",23901,2003,98,7.8,13,4.8,0,0,0,0,0,1,0,0
"1267",33907,1987,89,12,34,7.8,1,0,0,1,0,0,0,0
"1268",26841,1938,90,11.9,68,7.5,1,0,0,1,0,0,0,0
"1269",41304,1988,102,12.2,316,4.5,0,0,0,0,0,1,0,0
"1270",22751,1933,66,13,6,8.3,1,0,0,1,0,0,0,0
"1271",1016,1975,105,13.3,25,3,0,0,0,0,0,1,0,0
"1272",44345,1988,90,13.1,7,3.3,0,1,0,0,0,0,0,0
"1273",52912,1956,107,16.3,120,5.3,0,0,0,0,0,1,0,0
"1274",24024,1983,100,12.1,239,7.7,1,0,0,1,0,0,0,0
"1275",17192,1947,97,10.8,342,7.9,1,0,0,1,0,0,0,0
"1276",37502,2004,71,12.3,5,7.5,1,0,0,0,1,0,0,0
"1277",2340,1969,89,6.5,9,3.7,0,0,0,0,1,0,0,0
"1278",50630,1995,108,15.7,12,3.1,0,1,0,0,0,0,0,0
"1279",50070,1997,93,7.9,83,4.1,0,1,0,0,0,0,0,0
"1280",22257,2002,18,10.8,6,7.7,1,0,0,0,0,0,0,1
"1281",54917,1942,7,12.5,59,8.9,1,0,1,0,0,0,0,0
"1282",34797,1939,129,11.6,11565,4.4,0,0,0,1,0,0,0,0
"1283",27133,1967,84,13,8,3.8,0,1,0,0,0,0,0,0
"1284",27110,1996,16,7.3,6,8.1,1,0,0,0,0,1,0,0
"1285",50256,1983,75,15.1,20,4.2,0,0,0,0,0,1,0,0
"1286",15999,1970,110,10.7,54,2.4,0,0,0,0,0,1,0,0
"1287",49872,1992,34,13.5,11,7.8,1,0,0,0,0,0,0,1
"1288",33582,1994,110,12,2236,3.1,0,0,0,1,0,0,0,0
"1289",16216,2000,130,12.6,24301,4.5,0,0,0,0,0,1,0,0
"1290",5003,1994,97,15,59,5.6,0,1,0,0,0,0,0,0
"1291",3333,1942,79,16.7,150,8.4,1,0,0,1,0,0,0,0
"1292",16988,1984,106,8.8,1392,4.4,0,0,0,0,0,1,0,0
"1293",37150,1955,32,12.8,1268,8.1,1,0,0,0,1,0,0,0
"1294",33005,2004,106,12.4,44,7.9,1,0,0,0,1,0,0,0
"1295",29027,2001,24,8.4,7,7.9,1,0,0,0,0,0,0,1
"1296",40608,2000,86,15.2,10,7.6,1,0,0,0,1,0,0,0
"1297",12317,1997,87,15.3,66,5.4,0,0,1,0,0,0,0,0
"1298",25468,1973,90,14,8,7.3,1,1,0,0,0,0,0,0
"1299",40842,1963,122,11.1,10,4.7,0,1,0,0,0,0,0,0
"1300",58753,2004,88,11.3,7,2.7,0,1,0,0,0,0,0,0
"1301",7301,1977,112,7.7,7,4.3,0,0,0,0,0,0,1,0
"1302",40975,1988,99,9.7,962,7.4,1,0,0,0,1,0,0,0
"1303",32403,1987,60,10.7,18,8.3,1,0,0,0,1,0,0,0
"1304",51759,1992,105,9,247,4.1,0,0,0,0,0,1,0,0
"1305",12430,1998,85,13.7,20,5,0,1,0,0,0,0,0,0
"1306",45078,1978,76,13.2,11,3.8,0,0,0,0,0,1,0,0
"1307",25896,1960,100,12.5,209,8.4,1,0,0,1,0,0,0,0
"1308",411,1931,112,16.4,147,7.9,1,1,0,0,0,0,0,0
"1309",37461,1980,87,14.9,8,5.8,0,1,0,0,0,0,0,0
"1310",7315,1982,94,13.4,12,3.1,0,0,0,0,0,0,1,0
"1311",46345,2004,90,10.7,11,2.8,0,1,0,0,0,0,0,0
"1312",36734,2003,9,11.4,7,7.8,1,0,0,0,0,0,0,1
"1313",8195,1960,70,7.5,16,2.7,0,0,0,0,0,1,0,0
"1314",38130,1979,92,12,24,5,0,0,0,0,0,1,0,0
"1315",35956,1936,7,12,15,8,1,0,1,0,0,0,0,0
"1316",51415,1964,93,12.9,24,7.4,1,0,0,1,0,0,0,0
"1317",31690,1977,24,9.2,11,8.3,1,0,0,0,0,1,0,0
"1318",27637,1997,84,9.5,190,8.1,1,1,0,0,0,0,0,0
"1319",11849,1976,71,7.8,21,4.4,0,1,0,0,0,0,0,0
"1320",20261,1912,17,17.4,125,7.4,1,0,0,0,0,1,0,0
"1321",38573,1987,112,13.2,5150,4,0,0,0,1,0,0,0,0
"1322",4937,1964,121,10.3,114,3.4,0,0,0,0,0,1,0,0
"1323",43048,1945,2,14.3,17,7.5,1,0,1,0,0,0,0,0
"1324",28205,2004,105,10.5,214,2.9,0,0,0,0,0,1,0,0
"1325",43467,1999,29,10.6,12,7.6,1,0,0,0,0,1,0,0
"1326",11667,1983,16,17.3,498,7.5,1,0,0,1,0,0,0,0
"1327",47069,1930,8,11.1,14,8.1,1,0,1,0,0,0,0,0
"1328",2112,1989,97,12.4,37,3.4,0,0,0,1,0,0,0,0
"1329",58508,1978,101,11.9,21,7.6,1,0,0,1,0,0,0,0
"1330",29407,2004,85,8.8,23,4.3,0,1,0,0,0,0,0,0
"1331",6594,1993,12,10.3,64,8.3,1,0,1,0,0,0,0,0
"1332",46639,1958,71,14.5,42,3.2,0,1,0,0,0,0,0,0
"1333",41716,1997,74,13.7,6,5.3,0,1,0,0,0,0,0,0
"1334",38398,1997,123,13.7,16,4.1,0,1,0,0,0,0,0,0
"1335",2516,1999,82,14.7,28,4.5,0,0,0,0,0,1,0,0
"1336",4726,1956,75,11.8,119,3.9,0,1,0,0,0,0,0,0
"1337",21470,1979,100,9.1,27,3.6,0,1,0,0,0,0,0,0
"1338",22127,1944,7,11.5,61,7.8,1,0,1,0,0,0,0,0
"1339",5232,1981,76,12.8,33,8,1,0,0,0,1,0,0,0
"1340",53816,1948,7,16,22,8.5,1,0,1,0,0,0,0,0
"1341",53337,1987,12,14.6,35,7.7,1,0,0,0,0,0,1,0
"1342",28922,1948,89,10.8,9,3.3,0,0,0,0,0,1,0,0
"1343",52924,1998,10,13.2,8,8.7,1,0,0,0,0,0,0,1
"1344",30219,1985,82,9.5,5,3.9,0,1,0,0,0,0,0,0
"1345",16740,2002,104,15.1,32,4.9,0,0,0,1,0,0,0,0
"1346",3707,2000,84,12.9,34,4.2,0,0,0,0,0,1,0,0
"1347",13254,1988,92,9.2,26,3.8,0,1,0,0,0,0,0,0
"1348",56687,1995,76,9.1,41,3.2,0,1,0,0,0,0,0,0
"1349",40194,1981,84,5.3,773,3.9,0,0,0,0,0,0,1,0
"1350",21088,1980,83,9.5,9,2.3,0,1,0,0,0,0,0,0
"1351",20630,2000,92,9.3,13,3.3,0,0,0,1,0,0,0,0
"1352",44545,1996,93,5.3,75,3.5,0,0,0,0,0,1,0,0
"1353",49470,1954,10,10.7,5,8.4,1,0,0,0,0,0,0,1
"1354",55213,1953,97,9.2,341,3.7,0,0,0,0,0,1,0,0
"1355",27655,1937,102,20.2,293,8.3,1,0,0,0,0,1,0,0
"1356",21195,1956,85,15.1,107,2.9,0,1,0,0,0,0,0,0
"1357",40298,1978,88,12.6,48,2.6,0,0,0,0,0,1,0,0
"1358",53002,1950,6,16.3,25,8.3,1,0,1,0,0,0,0,0
"1359",48084,1980,90,11.8,5,8,1,0,0,0,1,0,0,0
"1360",52767,1994,105,15.8,62,3.9,0,0,0,0,0,1,0,0
"1361",56559,2005,72,7.9,57,5.4,0,0,0,0,0,1,0,0
"1362",13445,2002,35,13.8,5,7.5,1,0,0,0,0,0,0,1
"1363",17042,1988,97,10.4,9,7.9,1,0,0,1,0,0,0,0
"1364",10042,1940,63,9.8,351,8.7,1,0,0,1,0,0,0,0
"1365",48581,1979,93,13.7,29,3.9,0,0,0,0,0,1,0,0
"1366",41713,1936,8,10.6,15,9,1,0,1,0,0,0,0,0
"1367",47681,1933,7,8.1,90,5.3,0,0,1,0,0,0,0,0
"1368",25168,1969,6,14.4,20,7.8,1,0,1,0,0,0,0,0
"1369",16458,1999,6,11.5,34,8,1,0,1,0,0,0,0,0
"1370",4081,1980,129,14,540,6.7,0,0,0,0,0,1,0,0
"1371",10460,1985,93,12.3,16,3.9,0,0,0,0,0,1,0,0
"1372",2292,1999,104,16.2,16,2.8,0,0,0,0,0,1,0,0
"1373",51336,1960,95,13.7,6,5,0,0,0,0,0,1,0,0
"1374",6634,1947,16,14.2,47,8.2,1,0,0,0,0,1,0,0
"1375",45953,1943,71,8.6,304,5.1,0,0,0,0,0,1,0,0
"1376",24308,1948,88,14.2,8,3.6,0,0,0,0,0,1,0,0
"1377",52615,1934,70,12.3,6,4.6,0,0,0,0,0,1,0,0
"1378",27799,1994,98,12.2,13,4.2,0,1,0,0,0,0,0,0
"1379",40167,1996,96,15.7,204,3.9,0,1,0,0,0,0,0,0
"1380",35983,1998,16,10,18,8.3,1,0,0,0,0,1,0,0
"1381",43608,2004,8,13.8,15,7.8,1,0,0,0,0,0,0,1
"1382",11339,1968,107,15.5,112,3.7,0,0,0,0,0,1,0,0
"1383",8624,2001,59,13.8,11,8.2,1,0,0,0,1,0,0,0
"1384",20853,2001,87,13.6,127,3.9,0,0,0,0,0,1,0,0
"1385",34151,1986,104,11.4,1819,4,0,0,0,1,0,0,0,0
"1386",42045,2001,5,16.3,16,9,1,0,0,0,0,0,0,1
"1387",12223,1950,70,14.5,9,3.2,0,1,0,0,0,0,0,0
"1388",30194,1940,84,15.3,20,8.2,1,0,0,1,0,0,0,0
"1389",42611,1993,35,9.9,30,7.9,1,0,0,1,0,0,0,0
"1390",53311,1914,14,7.4,57,8,1,0,1,0,0,0,0,0
"1391",23013,1988,99,12,1153,8.1,1,0,0,1,0,0,0,0
"1392",10244,1998,114,15.1,15333,4.6,0,0,0,0,0,1,0,0
"1393",41803,1998,162,10.5,36,2.8,0,1,0,0,0,0,0,0
"1394",45396,1996,4,11.8,21,8,1,0,1,0,0,0,0,0
"1395",12357,1929,75,18,14,7.4,1,0,0,1,0,0,0,0
"1396",31102,1936,12,11.6,24,7.5,1,0,0,1,0,0,0,0
"1397",46780,1951,81,8.7,6,3.1,0,1,0,0,0,0,0,0
"1398",51232,1986,98,14.4,22,8.3,1,1,0,0,0,0,0,0
"1399",44660,2000,89,11.6,84,4.6,0,1,0,0,0,0,0,0
"1400",14329,2003,52,10.6,180,3.7,0,0,0,0,0,1,0,0
"1401",23510,1985,29,13.5,7,8.2,1,0,0,0,0,0,0,1
"1402",1133,1952,98,13.3,122,4.5,0,0,0,0,0,1,0,0
"1403",43521,1934,76,10.3,6,3.7,0,0,0,0,0,0,1,0
"1404",4458,1895,1,7.1,48,7.8,1,0,0,0,1,0,0,0
"1405",32847,1992,97,4.3,23,2.6,0,0,0,1,0,0,0,0
"1406",38396,1937,21,16.5,63,8,1,0,0,1,0,0,0,0
"1407",14613,2003,85,10.8,355,4.4,0,0,0,1,0,0,0,0
"1408",36804,1979,21,9.5,35,8,1,0,0,0,0,0,0,1
"1409",45683,2002,91,13.8,150,3.4,0,0,0,0,0,1,0,0
"1410",23492,1970,91,12.7,5,7.6,1,0,0,1,0,0,0,0
"1411",27415,1988,82,10.9,5,4.4,0,1,0,0,0,0,0,0
"1412",53055,1996,112,10.9,6,4.1,0,1,0,0,0,0,0,0
"1413",24263,1976,85,12.9,164,8.2,1,1,0,0,0,0,0,0
"1414",28487,2002,105,15.8,1043,8.2,1,0,0,1,0,0,0,0
"1415",954,1941,81,6.7,76,3.6,0,0,0,0,0,1,0,0
"1416",30679,1991,84,16,12,8,1,0,0,1,0,0,0,0
"1417",53679,1977,105,7.5,21,2.9,0,0,0,1,0,0,0,0
"1418",4279,1935,96,9.4,82,3,0,0,0,0,0,1,0,0
"1419",58391,1975,94,12.2,26,4.7,0,0,0,0,0,1,0,0
"1420",29309,1979,33,7.6,18,8.4,1,0,0,0,0,0,0,1
"1421",53236,1984,91,8.6,7,4.4,0,1,0,0,0,0,0,0
"1422",8056,1956,103,13.3,7,5.1,0,0,0,0,0,0,1,0
"1423",5001,1955,99,12.9,6,8.4,1,0,0,1,0,0,0,0
"1424",38972,1935,52,12,52,2.6,0,1,0,0,0,0,0,0
"1425",32347,1974,105,13.6,5,3.8,0,1,0,0,0,0,0,0
"1426",14700,1947,104,6.7,361,3.3,0,0,0,0,0,1,0,0
"1427",26765,1955,98,10,7,8.6,1,0,0,1,0,0,0,0
"1428",14845,1990,112,6.8,58,3.6,0,1,0,0,0,0,0,0
"1429",43386,1998,96,11,8091,4.9,0,1,0,0,0,0,0,0
"1430",30508,1951,86,9.9,19,2.9,0,0,0,0,0,1,0,0
"1431",52377,1983,107,7,1531,4.3,0,0,0,1,0,0,0,0
"1432",11496,1994,16,15.1,7,7.8,1,0,0,0,0,0,0,1
"1433",44487,2000,122,15.9,236,5.6,0,0,0,0,0,1,0,0
"1434",21353,1958,78,11.8,77,4,0,1,0,0,0,0,0,0
"1435",33366,1969,99,11.5,29,4.6,0,0,0,0,0,1,0,0
"1436",31591,1982,16,12.5,16,8.2,1,0,0,0,0,0,0,1
"1437",21746,2001,88,6.3,624,3.6,0,0,0,1,0,0,0,0
"1438",22279,1963,112,14,4641,4.8,0,1,0,0,0,0,0,0
"1439",17821,1988,77,13.8,8,4.1,0,1,0,0,0,0,0,0
"1440",47286,1953,69,9,8,5.3,0,0,0,0,0,1,0,0
"1441",56473,1931,68,9.6,6,4.1,0,0,0,0,0,1,0,0
"1442",14546,1940,8,11.3,49,7.8,1,0,1,0,0,0,0,0
"1443",7541,1996,108,15.1,14415,7.7,1,1,0,0,0,0,0,0
"1444",23033,1956,7,8.3,35,7.9,1,0,1,0,0,0,0,0
"1445",1649,1994,8,12.2,23,7.9,1,0,0,0,0,0,0,1
"1446",12221,2004,86,13.3,89,7.6,1,0,0,1,0,0,0,0
"1447",16327,1971,98,11.8,2951,3,0,1,0,0,0,0,0,0
"1448",29472,1992,91,6,8,6.1,0,0,0,0,0,1,0,0
"1449",594,1989,161,11.1,6,3.2,0,0,0,1,0,0,0,0
"1450",44090,1999,6,4.7,6,8.1,1,0,0,1,0,0,0,0
"1451",15431,2002,90,14.1,9,7.4,1,0,0,1,0,0,0,0
"1452",20474,1998,89,12.5,14,2.3,0,1,0,0,0,0,0,0
"1453",25,1921,18,11.8,145,8.2,1,0,0,1,0,0,0,0
"1454",36508,1956,115,11.9,8,4.3,0,0,0,0,0,1,0,0
"1455",51943,1955,93,13.7,9,4.5,0,0,0,0,0,1,0,0
"1456",35595,1999,15,10,16,8.2,1,0,0,1,0,0,0,0
"1457",22414,1932,73,16.5,21,7.7,1,0,0,1,0,0,0,0
"1458",27186,1968,80,10.6,6,4.3,0,1,0,0,0,0,0,0
"1459",12015,1973,122,13.3,31,3.6,0,0,0,0,0,1,0,0
"1460",19135,2003,90,12.5,6517,5.4,0,0,0,1,0,0,0,0
"1461",4472,2002,26,13.1,27,8.9,1,0,0,0,0,0,0,1
"1462",39267,1965,9,15.1,21,7.1,1,0,0,0,1,0,0,0
"1463",16,1987,101,13.5,614,8.1,1,1,0,0,0,0,0,0
"1464",16206,1963,85,10.1,20,4.6,0,1,0,0,0,0,0,0
"1465",10473,2003,80,13.1,27,7.7,1,0,0,1,0,0,0,0
"1466",9699,1998,77,9.7,17,7.4,1,0,0,0,1,0,0,0
"1467",20407,1966,110,15.7,513,3.9,0,0,0,1,0,0,0,0
"1468",50605,1971,81,12.7,5,3.8,0,0,0,0,0,1,0,0
"1469",16662,1996,90,10.6,47,4.2,0,1,0,0,0,0,0,0
"1470",30412,1919,27,15.2,7,7.6,1,0,0,0,1,0,0,0
"1471",22191,1984,120,11.1,296,3.3,0,0,0,0,0,1,0,0
"1472",11431,1950,70,10.6,14,5.9,0,1,0,0,0,0,0,0
"1473",13256,1955,56,7.2,103,3.5,0,1,0,0,0,0,0,0
"1474",43288,1949,69,13.1,15,4.4,0,1,0,0,0,0,0,0
"1475",17296,1966,114,14.3,20,8,1,0,0,1,0,0,0,0
"1476",49513,1930,75,10.4,12,5.6,0,0,0,0,0,1,0,0
"1477",4207,1942,91,11.8,6,3.7,0,1,0,0,0,0,0,0
"1478",33768,1939,71,11.3,51,4.5,0,1,0,0,0,0,0,0
"1479",54196,1937,8,9.4,10,7.5,1,0,1,0,0,0,0,0
"1480",31979,1940,76,11,43,5,0,0,0,0,0,1,0,0
"1481",18171,1950,102,11.7,8,3.8,0,0,0,0,0,1,0,0
"1482",9781,1996,11,12.6,6,8,1,0,1,0,0,0,0,0
"1483",2781,1991,40,10.8,78,8.3,1,0,0,0,1,0,0,0
"1484",28168,1941,23,13.9,10,7.8,1,0,0,0,1,0,0,0
"1485",45772,1975,100,9.9,42,3.1,0,0,0,0,0,1,0,0
"1486",15753,1941,70,11.1,5,3,0,1,0,0,0,0,0,0
"1487",46169,1990,130,18.3,34,3.1,0,0,0,0,0,1,0,0
"1488",44154,1943,4,13.8,10,8.2,1,0,1,0,0,0,0,0
"1489",23277,1969,140,11.6,23,3.3,0,1,0,0,0,0,0,0
"1490",56342,1975,17,11.1,11,8,1,0,0,0,0,0,0,1
"1491",17844,2004,12,17.9,10,8,1,0,0,0,0,0,0,1
"1492",39949,1985,95,13.1,18,4.4,0,0,0,0,0,1,0,0
"1493",12923,1985,87,6.6,6,3.6,0,1,0,0,0,0,0,0
"1494",13963,2004,97,10,66,4.2,0,1,0,0,0,0,0,0
"1495",53554,2001,13,13.4,11,7.9,1,0,1,0,0,0,0,0
"1496",28431,1997,5,9,5,2.7,0,0,1,0,0,0,0,0
"1497",11408,1962,112,5.1,62,4.3,0,0,0,0,0,1,0,0
"1498",57006,1956,7,16.2,30,9.1,1,0,1,0,0,0,0,0
"1499",40563,1991,120,16.5,11180,2.7,0,1,0,0,0,0,0,0
"1500",32222,1991,95,15.3,1235,5.6,0,0,0,1,0,0,0,0
"1501",3245,1962,38,9.8,8,3.8,0,0,1,0,0,0,0,0
"1502",19700,1981,92,16.4,187,8.8,1,1,0,0,0,0,0,0
"1503",48062,1926,68,10.4,188,5.6,0,0,0,0,0,1,0,0
